what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1484289524917
java.vm.specification.version,sysinfo,,,"1.8",1484289524917
java.vm.vendor,sysinfo,,,"Oracle Corporation",1484289524917
java.vm.version,sysinfo,,,"25.102-b14",1484289524917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289531459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289544640
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1484289547117
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1484289548308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289551140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289557143
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1484289557265
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1484289557295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289561397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289571078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1484289572461
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1484289573362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289577873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289577963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289593995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289594128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1484289600932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289610026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289610158
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1484289622120
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1484289622131
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1484289622136
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1484289622160
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1484289622161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1484289622289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1484289629699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1484289635396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1484289639074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1484289642106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289691518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289691608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1484289705133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1484289706868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1484289707091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1484289712972
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1484289718752
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1484289718891
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1484289718918
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1484289718939
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1484289718983
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1484289719222
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1484289719239
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1484289719239
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1484289719241
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1484289719257
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1484289719260
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1484289719269
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1484289719275
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1484289719289
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1484289719292
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1484289719300
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1484289719316
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1484289719320
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1484289719331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289719515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289719756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1484289726594
