what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1487126853228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487126854242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487126856244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487126859417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487126874606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487126881870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487126883447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487126898710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487126923911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487126928808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487126951516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487127225161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127242836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127252433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127253745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127254530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127255059
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127255423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127255572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127255712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127256910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127328657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127400604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487127406534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487127417080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487127417676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487127429843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127439240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487127448184
