what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479077996013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1479077996021
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1479077998211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479078013198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479078017002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1479078018477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1479078018861
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1479078034222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479078036030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479078036888
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1479078054940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479078056272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479078056468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479078058609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479078059855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479078061611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479078062975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479078064470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479078066159
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1479078071001
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1479078077227
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1479078082447
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1479078084000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1479078086847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1479078090564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479078190255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080237284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1479080496339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080525224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080525319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080525434
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1479080525473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080527151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080532386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080532530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080540534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080598493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1479080603481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1479080605840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080611653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080615800
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1479080619755
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1479080622015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080643591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080649344
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479080696022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1479080703441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1479080705107
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1479080714200
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1479080714341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479080731907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1479080739736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1479080743363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1479080746210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1479080751252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080836126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479080882422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479081011903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479081050382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479081060797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1479081215327
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1479081217901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479081235548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479081236044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479081236073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479081236103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479081236134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479081236163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479081236193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479081236223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1479081236254
